transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,gender,past_3_years_bike_related_purchases,age_clean,job title,industry
3467,57,1868,2017-09-13,false,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1994-09-09,Female,11,37,Assistant Manager,Retail
3468,76,136,2017-01-13,true,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2016-03-29,Male,46,52,Senior Developer,Manufacturing
3469,100,905,2017-01-14,false,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.24,1991-05-06,Female,41,47,Safety Technician II,Manufacturing
3470,69,2291,2017-09-14,true,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,2014-10-10,Male,67,54,Accountant IV,Manufacturing
3471,15,874,2017-03-27,true,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84,1996-11-09,Male,78,24,NULL,Health
3472,0,412,2017-12-03,false,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.85,2016-11-22,Female,65,65,NULL,IT
3473,81,955,2017-12-14,true,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,2015-08-02,Female,78,35,Research Nurse,Health
3474,86,494,2017-04-04,true,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56,2004-08-07,Male,33,50,Design Engineer,Manufacturing
3475,82,2073,2017-05-28,true,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34,2006-11-10,Female,87,51,NULL,Manufacturing
3476,79,3415,2017-05-13,false,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2004-08-07,Male,43,62,Quality Engineer,Property
3477,6,2753,2017-04-22,false,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2016-07-09,Male,26,40,Nuclear Power Engineer,Manufacturing
3478,76,2422,2017-11-28,true,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,Female,96,46,Librarian,Entertainment
3479,73,3496,2017-04-18,true,Approved,Solex,Standard,medium,medium,1945.43,333.18,1612.25,2014-10-10,Male,99,39,Editor,Manufacturing
3480,32,22,2017-09-18,false,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33,2002-03-22,Female,79,62,NULL,IT
3481,76,3173,2017-07-07,true,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2011-01-10,Male,55,23,Computer Systems Analyst I,Health
3482,88,2020,2017-03-10,true,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36,1998-12-16,Female,50,54,Biostatistician IV,Property
3483,52,145,2017-04-03,false,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77,2001-11-25,Male,33,27,Account Executive,Financial Services
3484,35,1054,2017-09-27,true,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11,1999-07-20,Male,27,41,Nuclear Power Engineer,Manufacturing
3485,31,962,2017-12-28,false,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,1997-08-25,Male,49,47,VP Product Management,
3486,79,2012,2017-02-07,true,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2013-09-16,Female,55,52,Health Coach I,Health
3487,28,3276,2017-10-11,false,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2011-04-16,Male,10,46,Legal Assistant,
3488,30,384,2017-10-06,true,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1991-11-10,Female,70,48,NULL,Financial Services
3489,41,452,2017-06-11,true,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,2012-06-04,Female,22,65,Account Coordinator,Property
3490,80,2577,2017-02-04,true,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,139.23,2015-08-10,Male,78,49,Operator,
3491,74,1428,2017-12-15,false,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,Female,93,26,Sales Representative,Retail
3492,35,1540,2017-12-21,false,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11,1999-12-04,Female,53,63,Mechanical Systems Engineer,Property
3493,0,2281,2017-02-04,false,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56,2005-05-10,Female,56,36,NULL,
3494,49,235,2017-10-07,false,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38,2012-06-04,Female,30,48,Social Worker,Health
3495,11,3118,2017-07-06,true,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.34,2010-05-05,Male,54,32,Occupational Therapist,Health
3496,34,3267,2017-09-08,true,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,1996-11-09,Male,20,38,NULL,Property
3497,12,1306,2017-08-16,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,Male,13,69,Occupational Therapist,Health
3498,19,1913,2017-07-22,true,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,1993-05-26,Female,36,51,Dental Hygienist,Health
3499,62,2197,2017-09-02,false,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Male,32,31,Programmer Analyst I,Financial Services
3500,54,1905,2017-12-05,false,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2009-04-12,Female,21,71,Help Desk Technician,Manufacturing
3501,77,1151,2017-02-10,false,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2006-10-01,Female,27,60,VP Product Management,Argiculture
3502,22,2782,2017-07-13,true,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,Female,91,37,Tax Accountant,IT
3503,33,1743,2017-09-14,true,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26,2006-02-02,Male,80,43,Director of Sales,Manufacturing
3504,38,22,2017-07-16,true,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,Female,79,62,NULL,IT
3505,92,2603,2017-12-16,true,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1991-01-21,Female,44,63,Nurse,Financial Services
3506,87,18,2017-07-15,true,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6,1997-08-25,Female,79,58,Professor,
3507,69,367,2017-11-17,true,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,2011-01-10,Female,93,40,Programmer II,Manufacturing
3508,77,3185,2017-05-22,true,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2011-01-10,Male,25,69,Senior Financial Analyst,Financial Services
3509,99,2070,2017-09-09,true,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,456.45,1991-05-06,Female,0,43,Recruiting Manager,
3510,83,1056,2017-04-09,false,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2013-09-16,Male,96,58,Software Test Engineer IV,Manufacturing
3511,62,1093,2017-08-13,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Female,63,28,Business Systems Development Analyst,
3512,22,3068,2017-01-14,true,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,Female,88,34,Automation Specialist I,Manufacturing
3513,99,2280,2017-05-15,true,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,456.45,1994-08-10,Female,93,64,Budget/Accounting Analyst I,
3514,2,3144,2017-07-12,false,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,Male,94,46,Programmer Analyst III,Manufacturing
3515,48,300,2017-02-24,true,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,Male,88,69,Clinical Specialist,Health
3516,41,1783,2017-01-27,false,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,2014-07-28,Male,55,29,NULL,Retail
3517,60,893,2017-02-19,false,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51,2011-08-24,Male,97,41,Geologist I,IT
3518,58,523,2017-01-01,true,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12,2015-05-21,Female,44,50,Senior Financial Analyst,Financial Services
3519,90,1289,2017-03-20,false,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,72.6,2004-01-16,Male,35,51,NULL,
3520,18,1073,2017-12-13,false,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,1993-05-26,Female,77,45,Associate Professor,
3521,78,882,2017-09-09,true,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,1997-01-25,Female,59,59,NULL,Property
3522,3,1360,2017-03-19,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2014-03-03,Male,41,55,Design Engineer,Manufacturing
3523,26,896,2017-07-12,false,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3,1993-05-26,Female,25,47,VP Sales,
3524,3,2510,2017-04-01,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2000-05-22,Male,43,52,Human Resources Manager,Manufacturing
3525,50,3490,2017-01-01,true,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33,2002-03-22,Male,45,45,VP Product Management,Financial Services
3526,17,2859,2017-06-22,true,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1993-04-20,Female,98,31,Assistant Professor,Argiculture
3527,31,3157,2017-04-09,false,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,1992-10-11,Male,46,27,NULL,Retail
3528,21,3097,2017-01-06,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,2011-05-07,Male,2,47,Actuary,Financial Services
3529,3,1825,2017-07-05,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2011-08-29,Male,82,58,VP Quality Control,Financial Services
3530,31,2537,2017-03-02,true,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2010-06-07,Female,8,35,Senior Quality Engineer,
3531,77,1837,2017-09-08,false,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2013-09-16,Male,9,51,Account Coordinator,Manufacturing
3532,51,2874,2017-09-02,false,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,2012-04-10,Female,97,47,Nuclear Power Engineer,Manufacturing
3533,68,1131,2017-02-04,unknown,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,Male,16,68,VP Marketing,
3534,56,3174,2017-12-06,false,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96,1997-10-04,Female,67,48,Research Associate,Financial Services
3535,3,685,2017-07-04,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2012-09-15,Unknown,28,47,Senior Developer,IT
3536,0,1691,2017-12-28,true,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5,2006-10-01,Male,50,45,Account Coordinator,
3537,35,1746,2017-05-17,true,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,58,63,Operator,IT
3538,12,91,2017-12-21,true,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2013-03-12,Male,69,70,Senior Financial Analyst,Financial Services
3539,1,1531,2017-11-18,false,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Female,20,59,Administrative Assistant III,Financial Services
3540,62,214,2017-10-06,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Male,82,67,Food Chemist,Health
3541,89,2030,2017-05-05,true,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27,2010-06-07,Male,3,64,Administrative Officer,Property
3542,16,514,2017-08-29,true,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81,2011-05-07,Male,9,29,Associate Professor,Financial Services
3543,37,339,2017-08-22,true,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,1998-12-17,Female,56,45,Human Resources Manager,Health
3544,30,2788,2017-07-29,false,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1991-11-10,Female,45,56,Social Worker,Health
3545,32,745,2017-07-05,false,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33,2010-06-07,Female,84,47,NULL,Manufacturing
3546,12,92,2017-11-16,true,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,1993-07-20,Female,98,44,Recruiting Manager,Health
3547,78,370,2017-08-05,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2015-08-02,Male,91,26,NULL,Telecommunications
3548,35,3448,2017-11-11,true,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,26,48,Software Consultant,Financial Services
3549,77,2260,2017-07-09,false,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,Male,38,58,Administrative Assistant IV,Argiculture
3550,43,663,2017-10-18,true,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,2007-12-11,Male,27,27,VP Sales,Property
3551,86,1656,2017-04-08,true,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56,1999-07-26,Male,59,47,Chief Design Engineer,Financial Services
3552,71,3431,2017-02-07,false,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Male,97,28,Community Outreach Specialist,Property
3553,28,2190,2017-11-19,false,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.78,1991-08-05,Female,77,46,NULL,IT
3554,62,2432,2017-11-28,unknown,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Female,67,44,Nuclear Power Engineer,Manufacturing
3555,79,162,2017-09-23,true,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2003-09-09,Male,90,45,Nurse Practicioner,IT
3556,0,2468,2017-12-09,false,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,167.21,2005-10-22,Male,51,29,Marketing Assistant,Retail
3557,38,2203,2017-08-04,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2005-08-09,Male,13,26,Sales Associate,Health
3558,35,2531,2017-12-25,true,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,48,43,Teacher,Property
3559,63,2521,2017-06-05,true,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3,1999-06-23,Female,35,25,Chemical Engineer,Manufacturing
3560,0,1449,2017-04-08,true,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2006-11-10,Female,38,57,Staff Accountant IV,
3561,30,39,2017-09-23,false,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1991-11-10,Male,5,46,Assistant Media Planner,Entertainment
3562,49,1295,2017-08-22,false,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38,2012-06-04,Male,66,28,Nurse,Argiculture
3563,46,1736,2017-11-06,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2007-12-11,Male,83,27,Associate Professor,IT
3564,19,1153,2017-07-03,true,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,1993-07-15,Female,53,30,Desktop Support Technician,Health
3565,97,1788,2017-03-19,false,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,2014-03-03,Female,79,60,Account Representative IV,Financial Services
3566,9,2150,2017-09-16,false,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,2014-03-03,Male,75,65,NULL,Retail
3567,56,1995,2017-08-22,true,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96,1998-12-17,Female,6,56,Automation Specialist II,
3568,21,2154,2017-08-06,true,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2014-03-03,Female,86,45,Chemical Engineer,Manufacturing
3569,3,248,2017-06-08,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2012-09-15,Female,76,47,Clinical Specialist,Health
3570,80,2697,2017-11-27,true,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.89,2012-05-18,Unknown,70,47,Legal Assistant,IT
3571,97,1929,2017-11-15,true,Approved,Solex,Standard,medium,large,202.62,151.96,50.66,2016-03-29,Female,79,38,Food Chemist,Health
3572,25,243,2017-02-28,false,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,2009-04-12,Female,94,48,Teacher,Manufacturing
3573,93,1115,2017-06-03,false,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,2007-12-11,Female,33,55,Account Coordinator,
3574,10,967,2017-10-25,false,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2003-08-05,Female,44,25,Sales Associate,Manufacturing
3575,97,2240,2017-05-31,false,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,2014-03-03,Male,4,55,Automation Specialist III,Manufacturing
3576,90,1434,2017-01-27,false,Approved,Solex,Standard,low,medium,945.04,507.58,437.46,1995-12-19,Male,42,51,Statistician I,Property
3577,38,1460,2017-10-20,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2016-11-22,Male,92,52,Information Systems Manager,Financial Services
3578,3,2454,2017-01-14,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,1991-11-07,Female,81,65,Senior Sales Associate,Property
3579,92,1447,2017-09-24,false,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,2003-01-05,Male,29,29,Civil Engineer,Manufacturing
3580,66,2915,2017-06-30,false,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.93,2010-11-05,Female,32,50,Budget/Accounting Analyst IV,Manufacturing
3581,56,3320,2017-05-19,false,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,1993-10-02,Female,16,31,Nuclear Power Engineer,Manufacturing
3582,47,3324,2017-11-20,true,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,189.28,2009-04-12,Male,32,51,Research Nurse,Health
3583,35,1578,2017-11-03,true,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2012-12-02,Male,60,47,NULL,Health
3584,41,3141,2017-09-07,true,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,2012-06-04,Female,92,29,Associate Professor,Retail
3585,91,3030,2017-09-27,true,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,1999-07-26,Female,68,27,Technical Writer,Manufacturing
3586,65,2248,2017-05-17,true,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2015-05-21,Female,33,29,Software Engineer I,Manufacturing
3587,17,2821,2017-04-13,true,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,1996-11-09,Male,13,40,Human Resources Assistant III,Property
3588,89,910,2017-04-02,false,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1993-04-20,Male,50,39,Biostatistician I,Financial Services
3589,85,2586,2017-01-03,true,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,1997-08-25,Male,10,45,Tax Accountant,Financial Services
3590,0,1788,2017-12-01,true,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.1,2006-05-22,Female,79,60,Account Representative IV,Financial Services
3591,88,2842,2017-03-12,false,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36,1998-12-16,Female,80,56,NULL,Health
3592,93,371,2017-03-04,false,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2000-11-03,Male,7,71,Systems Administrator III,Financial Services
3593,10,116,2017-11-15,false,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2016-07-09,Male,49,26,Assistant Professor,Manufacturing
3594,14,2534,2017-01-28,false,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.55,2010-05-05,Female,70,60,Research Associate,Manufacturing
3595,10,2717,2017-03-11,true,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2014-03-03,Male,31,44,Registered Nurse,Health
3596,76,1710,2017-01-03,true,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,Female,49,71,Health Coach IV,Health
3597,79,451,2017-03-21,true,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2013-09-16,Unknown,37,47,Quality Control Specialist,IT
3598,29,300,2017-01-27,false,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.85,2016-11-22,Male,88,69,Clinical Specialist,Health
3599,25,2817,2017-12-15,true,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34,1993-05-26,Female,33,38,Senior Financial Analyst,Financial Services
3600,37,3411,2017-04-29,true,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,2010-06-07,Female,68,45,Physical Therapy Assistant,
3601,54,2185,2017-07-23,true,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2009-04-12,Female,40,61,Human Resources Assistant II,Property
